seats_x,is_trial_x,total_usage,avg_usage_duration,total_errors,beta_feature_used,ticket_count,avg_resolution_time,avg_first_response,avg_satisfaction,escalations,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,auto_renew_flag,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_x_Enterprise,plan_tier_x_Pro,plan_tier_y_Enterprise,plan_tier_y_Pro,billing_frequency_monthly,churn_probability,health_score,risk_segment
15,True,552,2578.0819672131147,34,True,1.0,16.0,99.0,3.0,0.0,52,2548,30576,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,0.045,95.5,Low Risk
28,True,830,3040.764705882353,54,True,5.0,36.2,116.2,5.0,0.0,28,1372,16464,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,0.01,99.0,Low Risk
86,False,203,3872.3,10,True,1.0,47.0,48.0,4.0,0.0,86,17114,205368,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,0.07,93.0,Low Risk
45,False,765,2996.87012987013,41,True,3.0,37.0,47.333333333333336,3.0,0.0,45,855,10260,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.005,99.5,Low Risk
18,True,722,3143.1884057971015,34,True,3.0,24.0,83.0,0.0,0.0,69,3381,40572,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,0.01,99.0,Low Risk
4,True,583,2721.2622950819673,33,True,4.0,49.25,56.75,4.0,0.0,16,3184,38208,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,0.98,2.0,High Risk
92,False,685,3337.190476190476,32,True,5.0,29.2,95.0,3.75,0.0,92,1748,20976,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,100.0,Low Risk
15,False,574,3385.0,12,True,5.0,39.6,130.0,4.333333333333333,0.0,45,2205,26460,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,0.005,99.5,Low Risk
70,True,507,3189.6666666666665,28,True,4.0,37.25,88.25,3.0,1.0,70,13930,167160,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,0.0,100.0,Low Risk
4,True,606,2937.1639344262294,31,True,2.0,29.0,52.5,5.0,0.0,40,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.89,11.0,High Risk
50,False,436,3486.170731707317,34,True,4.0,32.0,55.25,4.5,0.0,50,950,11400,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,100.0,Low Risk
47,True,560,3092.5535714285716,23,True,3.0,46.333333333333336,67.0,4.333333333333333,0.0,54,2646,31752,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.02,98.0,Low Risk
1,False,456,3218.7555555555555,24,True,3.0,30.666666666666668,115.0,4.666666666666667,0.0,8,152,1824,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,0.0,100.0,Low Risk
1,False,679,2764.605633802817,30,True,0.0,0.0,0.0,0.0,0.0,28,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,0.06,94.0,Low Risk
55,False,681,3379.7868852459014,25,True,1.0,1.0,144.0,3.0,0.0,55,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.93,7.0,High Risk
26,True,278,2955.551724137931,16,True,4.0,38.5,140.75,4.0,0.0,36,1764,21168,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,0.855,14.5,High Risk
1,False,530,2455.6545454545453,37,True,6.0,47.833333333333336,87.5,4.25,1.0,24,1176,14112,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0.005,99.5,Low Risk
8,False,438,2842.0625,24,True,5.0,48.2,119.2,3.3333333333333335,1.0,37,703,8436,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,0.925,7.5,High Risk
4,True,583,2721.2622950819673,33,True,4.0,49.25,56.75,4.0,0.0,25,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,0.965,3.5,High Risk
5,False,575,3248.5714285714284,28,True,5.0,36.0,110.6,4.0,1.0,12,2388,28656,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,0.01,99.0,Low Risk
23,False,451,2979.5116279069766,21,True,5.0,36.0,89.8,4.5,0.0,23,1127,13524,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,0.035,96.5,Low Risk
11,False,680,3167.3384615384616,45,True,4.0,47.25,83.25,4.0,0.0,11,539,6468,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,0.025,97.5,Low Risk
24,False,438,3567.0227272727275,22,True,5.0,33.2,50.4,3.75,1.0,24,1176,14112,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,0.005,99.5,Low Risk
34,False,734,2950.4675324675327,38,True,1.0,36.0,135.0,3.0,0.0,34,6766,81192,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0.965,3.5,High Risk
69,False,692,2628.0434782608695,40,True,5.0,37.8,49.0,4.6,1.0,69,3381,40572,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1.0,0.0,
4,True,490,2810.1063829787236,21,True,3.0,30.333333333333332,78.0,4.0,0.0,27,1323,15876,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.015,98.5,Low Risk
1,False,384,3948.4594594594596,28,True,4.0,29.25,91.0,3.0,0.0,60,2940,35280,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0.05,95.0,Low Risk
3,False,789,2872.3214285714284,42,True,2.0,42.0,108.0,3.0,0.0,11,209,2508,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.005,99.5,Low Risk
43,False,565,2843.089285714286,45,True,5.0,51.4,134.6,3.5,1.0,43,0,0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.025,97.5,Low Risk
3,False,703,3248.9411764705883,36,True,1.0,45.0,37.0,4.0,0.0,14,2786,33432,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,0.005,99.5,Low Risk
3,False,599,3025.2982456140353,39,True,5.0,45.0,75.4,4.0,0.0,18,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0.005,99.5,Low Risk
6,False,687,2879.7384615384617,45,True,3.0,13.666666666666666,87.66666666666667,3.5,1.0,9,171,2052,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.005,99.5,Low Risk
44,False,684,3045.8888888888887,28,True,3.0,17.333333333333332,84.66666666666667,4.5,1.0,44,8756,105072,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.015,98.5,Low Risk
4,False,457,2990.2340425531916,21,True,4.0,43.0,74.75,3.0,0.0,49,931,11172,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.02,98.0,Low Risk
5,True,871,3010.4712643678163,55,True,2.0,37.5,120.0,5.0,0.0,9,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.98,2.0,High Risk
19,False,473,3293.108695652174,23,True,4.0,59.5,41.0,0.0,1.0,19,0,0,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.045,95.5,Low Risk
32,False,551,3027.735849056604,24,True,3.0,4.666666666666667,122.33333333333333,4.0,0.0,32,608,7296,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.005,99.5,Low Risk
5,True,871,3010.4712643678163,55,True,2.0,37.5,120.0,5.0,0.0,7,1393,16716,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.985,1.5,High Risk
2,False,205,2615.409090909091,14,True,3.0,32.333333333333336,94.33333333333333,4.333333333333333,1.0,22,4378,52536,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.84,16.0,High Risk
3,False,237,2791.1153846153848,24,True,3.0,47.666666666666664,75.33333333333333,4.333333333333333,0.0,12,228,2736,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,0.055,94.5,Low Risk
13,False,511,2794.0,33,True,4.0,33.75,98.25,3.0,0.0,30,570,6840,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.01,99.0,Low Risk
47,True,560,3092.5535714285716,23,True,3.0,46.333333333333336,67.0,4.333333333333333,0.0,47,893,10716,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.02,98.0,Low Risk
1,False,530,2455.6545454545453,37,True,6.0,47.833333333333336,87.5,4.25,1.0,14,2786,33432,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,0.015,98.5,Low Risk
23,False,268,2392.25,18,True,2.0,14.5,123.0,3.5,0.0,48,0,0,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.055,94.5,Low Risk
23,False,315,3120.3,11,True,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0,23,4577,54924,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.11,89.0,Low Risk
5,False,545,3149.4,45,True,6.0,29.0,96.83333333333333,3.75,0.0,5,245,2940,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,0.995,0.5,High Risk
4,False,844,3088.8888888888887,46,True,5.0,16.6,91.4,3.25,1.0,24,4776,57312,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,0.01,99.0,Low Risk
53,False,634,2793.6825396825398,29,True,3.0,33.666666666666664,76.33333333333333,3.5,0.0,53,1007,12084,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0.005,99.5,Low Risk
1,False,419,3007.487804878049,31,True,2.0,51.0,83.5,3.5,0.0,35,1715,20580,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,0.05,95.0,Low Risk
2,True,510,3251.6170212765956,22,True,2.0,38.5,98.0,4.0,1.0,11,209,2508,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.045,95.5,Low Risk
35,False,598,3204.0169491525426,29,True,5.0,38.8,121.4,4.333333333333333,0.0,35,6965,83580,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,0.02,98.0,Low Risk
30,True,640,3241.2419354838707,28,True,2.0,64.0,86.0,3.0,0.0,30,5970,71640,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,0.0,100.0,Low Risk
8,False,492,2981.56,21,True,2.0,36.5,137.0,3.5,0.0,11,2189,26268,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,0.025,97.5,Low Risk
12,True,477,3107.5106382978724,29,True,0.0,0.0,0.0,0.0,0.0,12,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.985,1.5,High Risk
4,True,490,2810.1063829787236,21,True,3.0,30.333333333333332,78.0,4.0,0.0,13,247,2964,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.005,99.5,Low Risk
4,False,690,2991.1029411764707,40,True,5.0,40.6,97.8,4.0,0.0,4,196,2352,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,0.005,99.5,Low Risk
25,False,768,3372.2297297297296,32,True,0.0,0.0,0.0,0.0,0.0,25,1225,14700,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,0.015,98.5,Low Risk
7,False,360,2846.75,20,True,7.0,32.0,100.57142857142857,4.0,0.0,13,2587,31044,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,0.845,15.5,High Risk
5,False,714,2662.4285714285716,54,True,5.0,49.0,76.4,4.0,0.0,6,114,1368,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.0,100.0,Low Risk
5,True,729,3148.3142857142857,45,True,5.0,30.2,102.6,5.0,0.0,21,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.015,98.5,Low Risk
7,False,681,3559.630769230769,39,True,5.0,17.8,57.0,4.0,0.0,16,3184,38208,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0,100.0,Low Risk
33,False,421,2947.6666666666665,11,True,5.0,24.2,88.8,4.2,0.0,33,6567,78804,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,0.04,96.0,Low Risk
25,False,663,2893.0307692307692,38,True,1.0,68.0,117.0,5.0,0.0,25,4975,59700,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,0.01,99.0,Low Risk
20,False,614,3369.4918032786886,25,True,7.0,38.285714285714285,110.42857142857143,3.5,0.0,20,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.0,100.0,Low Risk
35,False,598,3204.0169491525426,29,True,5.0,38.8,121.4,4.333333333333333,0.0,35,1715,20580,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,0.015,98.5,Low Risk
12,False,215,3980.25,18,True,4.0,34.0,98.5,5.0,0.0,28,5572,66864,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,0.015,98.5,Low Risk
117,False,488,2954.5102040816328,33,True,4.0,39.25,76.25,4.0,0.0,117,5733,68796,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,0.01,99.0,Low Risk
23,False,587,3146.0338983050847,38,True,4.0,30.75,59.75,3.6666666666666665,0.0,57,11343,136116,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,0.02,98.0,Low Risk
4,False,451,3365.777777777778,28,True,1.0,51.0,128.0,0.0,0.0,4,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.015,98.5,Low Risk
5,False,765,3311.891891891892,41,True,3.0,52.666666666666664,70.0,4.0,0.0,5,995,11940,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.01,99.0,Low Risk
46,False,635,2671.0615384615385,43,True,7.0,38.285714285714285,61.57142857142857,4.0,1.0,46,874,10488,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,0.02,98.0,Low Risk
21,False,531,3163.4444444444443,42,True,2.0,24.5,30.5,4.0,0.0,35,6965,83580,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,0.03,97.0,Low Risk
7,False,283,3970.0714285714284,12,True,3.0,52.333333333333336,150.0,5.0,1.0,7,1393,16716,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0.02,98.0,Low Risk
12,False,352,2841.7837837837837,19,True,5.0,33.0,45.2,4.0,0.0,13,2587,31044,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,0.93,7.0,High Risk
87,False,807,3395.65,71,True,4.0,29.5,38.0,4.0,0.0,87,4263,51156,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,0.0,100.0,Low Risk
5,False,545,3149.4,45,True,6.0,29.0,96.83333333333333,3.75,0.0,5,95,1140,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0.995,0.5,High Risk
16,False,705,2919.217391304348,37,True,4.0,29.25,48.5,4.0,0.0,16,304,3648,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.0,100.0,Low Risk
7,False,681,3559.630769230769,39,True,5.0,17.8,57.0,4.0,0.0,8,152,1824,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.0,100.0,Low Risk
13,False,551,3166.037037037037,26,True,2.0,44.5,139.0,5.0,0.0,35,665,7980,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.02,98.0,Low Risk
19,False,297,3150.1785714285716,13,True,7.0,40.285714285714285,84.85714285714286,4.2,1.0,19,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,0.045,95.5,Low Risk
16,False,696,2632.788732394366,26,True,3.0,42.333333333333336,118.0,3.0,1.0,35,6965,83580,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,0.035,96.5,Low Risk
4,False,586,2997.4561403508774,27,True,2.0,66.0,97.5,5.0,0.0,17,3383,40596,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.01,99.0,Low Risk
40,False,840,3045.2,47,True,1.0,35.0,115.0,3.0,0.0,40,1960,23520,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,0.985,1.5,High Risk
25,False,768,3372.2297297297296,32,True,0.0,0.0,0.0,0.0,0.0,25,475,5700,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0,100.0,Low Risk
23,True,625,2915.7846153846153,35,True,2.0,56.5,98.5,4.0,0.0,25,4975,59700,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,0.005,99.5,Low Risk
2,False,334,3337.027777777778,26,True,3.0,47.333333333333336,65.0,3.5,0.0,50,9950,119400,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0.005,99.5,Low Risk
35,False,579,3720.3275862068967,31,True,7.0,42.285714285714285,107.85714285714286,3.8,1.0,35,1715,20580,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,0.975,2.5,High Risk
14,False,143,2913.266666666667,13,True,3.0,41.333333333333336,79.33333333333333,3.0,0.0,14,686,8232,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,0.105,89.5,Low Risk
3,True,696,3260.1617647058824,47,True,4.0,19.25,94.5,4.25,0.0,36,684,8208,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,0.01,99.0,Low Risk
54,False,587,2783.186440677966,37,True,5.0,42.0,104.0,4.25,0.0,54,10746,128952,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,0.04,96.0,Low Risk
41,False,439,3102.2558139534885,21,True,3.0,57.0,172.33333333333334,4.0,0.0,41,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,0.025,97.5,Low Risk
41,False,464,3126.0625,25,True,6.0,26.833333333333332,80.5,3.5,0.0,41,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,0.005,99.5,Low Risk
25,False,714,3256.5522388059703,55,True,4.0,57.5,39.0,4.0,1.0,35,6965,83580,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,0.01,99.0,Low Risk
19,False,654,3140.651515151515,46,True,2.0,41.0,72.0,3.5,0.0,47,893,10716,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.03,97.0,Low Risk
1,False,506,3381.76,29,True,4.0,46.25,89.75,3.6666666666666665,0.0,2,98,1176,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,0.015,98.5,Low Risk
4,False,690,2991.1029411764707,40,True,5.0,40.6,97.8,4.0,0.0,4,796,9552,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,0.0,100.0,Low Risk
40,False,455,3035.9565217391305,36,True,5.0,23.0,76.2,4.25,0.0,40,7960,95520,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,0.0,100.0,Low Risk
11,False,993,2877.408163265306,45,True,3.0,35.666666666666664,128.33333333333334,4.0,0.0,11,2189,26268,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,0.025,97.5,Low Risk
8,False,438,2842.0625,24,True,5.0,48.2,119.2,3.3333333333333335,1.0,8,1592,19104,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,0.89,11.0,High Risk
19,False,527,2824.089285714286,28,True,4.0,28.0,122.25,4.666666666666667,0.0,19,361,4332,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.015,98.5,Low Risk
13,False,746,2650.961038961039,63,True,3.0,47.333333333333336,87.66666666666667,5.0,0.0,17,3383,40596,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.02,98.0,Low Risk
23,False,315,3120.3,11,True,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0,23,1127,13524,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.07,93.0,Low Risk
56,False,455,2827.931818181818,21,True,3.0,37.333333333333336,74.0,4.5,0.0,56,1064,12768,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,0.015,98.5,Low Risk
5,False,618,3243.8888888888887,48,True,5.0,30.2,99.2,4.5,0.0,20,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,0.015,98.5,Low Risk
50,True,507,3089.156862745098,34,True,3.0,42.0,58.666666666666664,4.666666666666667,0.0,50,2450,29400,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.005,99.5,Low Risk
50,False,682,3078.1617647058824,47,True,6.0,43.0,67.5,3.2,0.0,50,950,11400,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.015,98.5,Low Risk
41,False,488,2870.04,33,True,2.0,43.5,136.5,3.0,0.0,41,8159,97908,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.02,98.0,Low Risk
31,False,609,3192.7,30,True,3.0,56.333333333333336,104.33333333333333,3.5,0.0,31,1519,18228,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,0.0,100.0,Low Risk
3,False,340,3821.0882352941176,23,True,7.0,43.142857142857146,67.71428571428571,3.5,0.0,3,597,7164,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,0.025,97.5,Low Risk
40,False,840,3045.2,47,True,1.0,35.0,115.0,3.0,0.0,40,1960,23520,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,0.985,1.5,High Risk
4,False,647,3154.8064516129034,33,True,5.0,27.2,109.4,4.0,0.0,14,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.01,99.0,Low Risk
64,False,499,2838.5416666666665,28,True,3.0,36.333333333333336,62.333333333333336,3.0,0.0,64,1216,14592,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,0.99,1.0,High Risk
16,True,610,2953.5333333333333,29,True,5.0,45.8,96.6,4.0,0.0,16,3184,38208,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,0.01,99.0,Low Risk
5,True,419,3271.1951219512193,19,True,7.0,39.142857142857146,101.14285714285714,3.3333333333333335,1.0,15,2985,35820,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.865,13.5,High Risk
41,False,488,2870.04,33,True,2.0,43.5,136.5,3.0,0.0,41,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.005,99.5,Low Risk
67,True,432,3210.7906976744184,21,True,8.0,30.375,93.0,4.0,0.0,67,1273,15276,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.015,98.5,Low Risk
22,False,514,3204.7924528301887,34,True,6.0,23.333333333333332,100.5,4.0,0.0,22,1078,12936,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,0.0,100.0,Low Risk
22,False,407,2960.0238095238096,24,False,5.0,34.8,112.6,4.5,1.0,22,418,5016,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,0.025,97.5,Low Risk
4,False,474,3072.851063829787,40,True,5.0,52.2,90.8,3.0,0.0,4,796,9552,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.005,99.5,Low Risk
1,True,284,2944.1724137931033,18,True,4.0,30.25,53.5,4.666666666666667,0.0,12,588,7056,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,0.035,96.5,Low Risk
47,True,560,2886.754385964912,40,True,4.0,22.5,80.25,5.0,1.0,47,2303,27636,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0.01,99.0,Low Risk
39,False,601,2863.0967741935483,28,True,7.0,32.857142857142854,113.42857142857143,4.333333333333333,0.0,39,741,8892,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.005,99.5,Low Risk
2,False,357,3780.3939393939395,18,True,5.0,50.4,105.2,3.75,0.0,24,0,0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,0.03,97.0,Low Risk
16,True,402,2928.641025641026,17,True,7.0,30.571428571428573,94.71428571428571,3.6666666666666665,0.0,16,784,9408,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,0.005,99.5,Low Risk
33,False,796,3216.670731707317,34,True,4.0,30.75,85.75,3.0,0.0,33,1617,19404,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.01,99.0,Low Risk
18,True,722,3143.1884057971015,34,True,3.0,24.0,83.0,0.0,0.0,18,342,4104,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.025,97.5,Low Risk
2,False,667,3088.107692307692,32,True,2.0,66.0,79.0,4.0,1.0,2,398,4776,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,0.01,99.0,Low Risk
